Nome,Categoria,Duracao,Imagem
Em Família,Novelas,66.65,https://s2.glbimg.com/20rCsskoKbO5cpEvs3JtJ7FScKI=/362x536/https://s2.glbimg.com/0TR1iCNaIcexp8E-eP6bU4WPvsQ=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/2e/49/17adc50e40f10c07f59fb7938ddd.jpg
Sete Vidas,Novelas,55.78,https://animeserie.com/product_images/w/987/Sete_Vidas__02327_std.jpg
O Quinto dos Infernos,Novelas,66.92,https://s2.glbimg.com/G7ikn5HpdtsXk2JoGbkCwa2ZmB4=/362x536/https://s2.glbimg.com/S7axd2UqNFJiSqj9pxVUxNW8f6k=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/l/h/rODrxSS6esaXmeEBWjjw/2022-54-quinto-dos-infernos-poster-1-.jpg
Explode Coração,Novelas,42.77,https://s2.glbimg.com/FTwJbCzQVfyzbQgeJ10MG6ydWAk=/362x536/https://s2.glbimg.com/RIBuC6wxXv5_i5iRRmgOZrlGXks=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/j/G/uoitr8ThqVkB5T8Ajn1w/2020-936-explode-coracao-poster.jpg
Roque Santeiro,Novelas,46.68,https://s2.glbimg.com/_8vc35OZxOmUXHaUKqq48bLZcrc=/362x536/https://s2.glbimg.com/-fR2MmMwEPpZSpH50Ti7iWwhluA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/H/Z/nLpwEtRLmdIloyQAhXJw/2021-1897-roque-santeiro-poster.jpg
A Força do Querer - Edição Especial,Novelas,30.01,https://pbs.twimg.com/media/EiXzubvXYAAQNPY.jpg
Coração de Estudante,Novelas,53.85,https://s2.glbimg.com/m5aDBUvCynU09iA0YZ4L3JWk4w0=/362x536/https://s2.glbimg.com/4QIzeNAqmEd5t5gMVnWSAFAm340=/i.s3.glbimg.com/v1/AUTH_d2470d85104948f09eee09d5028bee11/internal_photos/bs/2022/X/H/RciXBETIipAWb0tNNqQQ/2022-70-coracao-de-estudante-poster-2-.jpg
"Meu Bem, Meu Mal",Novelas,49.61,https://www.justwatch.com/images/poster/270840691/s332/temporada-1
Estrela-Guia,Novelas,45.46,https://s2.glbimg.com/XbaE7qM2feCYAxo4V3suOLLBtxg=/362x536/https://s2.glbimg.com/Wx1Hv9fmgGpFe-Pl7auL7T-taaY=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/6/i/M6ZigNSrW8JQbk5q87OQ/2020-937-estrela-guia-poster.jpg
Haja Coração,Novelas,41.25,https://s2.glbimg.com/uIen4D72y7jzgg4tMGWieng217E=/362x536/https://s2.glbimg.com/Zx-HxGh70ZptM_1TeRqZf9sUJ_o=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/76/5d/1d4a54adbaf20ed50c1d6e9f2fea.jpg
Segundo Sol,Novelas,72.38,https://br.web.img3.acsta.net/pictures/18/07/19/00/17/4119650.jpg
Vamp,Novelas,43.18,https://s2.glbimg.com/C9E1iNREXZIk-b4WrgwOl6vMawk=/362x536/https://s2.glbimg.com/l4ItnsxfzsXmNg9UOIztVOYDOmM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/W/9/0bnkblQpulB2EMEnUEjQ/2020-977-vamp-poster.jpg
Orgulho e Paixão,Novelas,50.65,https://s2.glbimg.com/kYhb13KKdD3T1D0EXacuyhTuh-Y=/362x536/https://s2.glbimg.com/k1nsVBQS7fdzDnYL79shvPPplRY=/s2.glbimg.com/48X2w2ox798rNFl12VW2yX4O3Jc=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/76/29/3fbcec083a7879ba59b52d0a4697.jpg
Cair em Tentação,Novelas,52.44,https://s2.glbimg.com/3wjYmkYY5y9Vl01L5vIo2KmuiIg=/362x536/https://s2.glbimg.com/to36zj--SgFzYIz7uDb2tpCGyuE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/H/O/gjejX2QA6zk3rqhwbWog/2021-2383-cair-em-tentacao-poster.jpg
Tempo de Amar,Novelas,52.66,https://s2.glbimg.com/DjvBpdUDs6hp3k5QZTA5xLsG5A8=/362x536/https://s2.glbimg.com/TgrL-8zSk6VXttFHgafn10y9YOM=/s2.glbimg.com/z89UqcD_Kcl238uq1ouJto-E9ns=/s2.glbimg.com/o7hZ-8UX_JYbr2UjUav_LC7eDe0=/s2.glbimg.com/rugyq1e-WmBEaUVg34LahXJuFsc=/s2.glbimg.com/ciWG_KfdKHuurxQ_KDZ6YLW39wE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2018/a/i/aMllqBTfiTCYVPPFSPwA/tempo-de-amar-poster-web.jpg
Sassaricando,Novelas,46.48,https://s2.glbimg.com/i4YdeCf36XrLvElSKZ3mhXJDbJ4=/362x536/https://s2.glbimg.com/x_Nt-eTqAB8JV0ncroY9JaNTGZM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/K/H/aTqiOvRIGjZmatAyXCaQ/2020-sassaricando-poster-1-.jpg
O Sétimo Guardião,Novelas,77.99,https://s2.glbimg.com/rwjJIuoQAJ_246cp88aZ11Blo9I=/362x536/https://s2.glbimg.com/gEK7b-nas8u-wCrJYMpAxGlT_RU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/i/u/tyRD3ORf6ZJTwloCWOLA/2018-158-setimo-guardiao-media-kit-para-sexta-poster.jpg
O Bem Amado,Novelas,42.15,https://s2.glbimg.com/VkVTVzWqLLHfwAE_5rH0Na1yTfo=/362x536/https://s2.glbimg.com/RCKQN4qOWahctxWzuvObiRkP-KU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/3/l/6xzTlCTP67z13AnInPdg/2020-1322-o-bem-amado-poster.jpg
Fatmagul,Novelas,46.06,https://s2.glbimg.com/qFzsjqsW38_dxuRciWHlNbjMSHE=/362x536/https://s2.glbimg.com/uI8wGk-F9fPEPN9TrRVCe9A2oXs=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/G/u/cmlLhCThCiuBYDNGDZUA/2021-1494-fatmagul-poster.jpg
O Cravo e a Rosa - Edição Especial,Novelas,38.11,https://s2.glbimg.com/fiqPErqZgWIruz_e6h2XyDrvnyI=/362x536/https://s2.glbimg.com/1I0i2ewEvQUHJ6cQm-mkMP8tst4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/O/i/pGfq6qTJi7mPHfMlImVw/2022-2626-o-cravo-e-a-rosa-poster.jpg
Força de Um Desejo,Novelas,47.97,https://s2.glbimg.com/qEVngzSck_I3RuqAnfyspwoy3X4=/362x536/https://s2.glbimg.com/lJoC1qLrykTQqyw54ew1vEJlm78=/i.s3.glbimg.com/v1/AUTH_d2470d85104948f09eee09d5028bee11/internal_photos/bs/2022/p/7/rF3mOoStCWvx0h8hnqXg/2022-69-forca-de-um-desejo-poster-1-.jpg
Anjo Mau,Novelas,47.64,https://s2.glbimg.com/UVKHlK_UIzpK6vfPMBBp8RXRtyE=/362x536/https://s2.glbimg.com/CBkdMPB9xO16IH_1f5FeuLLpehA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/f/U/NSfLZRSMeb7Mb9a2svRQ/2022-2830-anjo-mau-poster.jpg
Ouro Verde - Versão Dublada,Novelas,49.47,https://s2.glbimg.com/11jWGyU3Lf7MfbZq41J0pwCMsWU=/362x536/https://s2.glbimg.com/atlHNmV3Ra--fFhGvQL3Hi_Nltw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/Z/3/SEn4mgR12mM60C6o637Q/2022-2625-ouro-verde-poster.jpg
Amor de Mãe,Novelas,67.97,https://cinema10.com.br/upload/series/series_2074_2019-641-amor-de-mae-tv-globo-poster-web.jpg
O Astro,Novelas,47.74,https://s2.glbimg.com/WP1a1FzMlXYkOdcu4mFKSsAjZfw=/362x536/https://s2.glbimg.com/Z9N9ZoKtBrN9sFU9nBYsxAuPxHA=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/89/0c/0f08f5da86c8883955556e98d2b8.jpg
Totalmente Demais,Novelas,41.18,https://s2.glbimg.com/c8kCMVDIi66pMIRMeanRFNsA7io=/362x536/https://s2.glbimg.com/hyvxS8DH-NO-L3t8-qMwK80E7GI=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/d6/2d/c8433c5330e82b7039436a740051.jpg
Babilônia,Novelas,78.07,https://br.web.img3.acsta.net/r_1280_720/pictures/21/11/05/22/54/5414977.jpg
O Profeta,Novelas,53.27,https://s2.glbimg.com/o5gA26vAsLk18r0fYSDiqnZvcYY=/362x536/https://s2.glbimg.com/z-1t7EqnY9mV5Rqg9lU1No95UT8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/U/z/A8y1FuTpmQghBLnSkpjA/2022-2645-o-profeta-poster.jpg
Avenida Brasil,Novelas,64.36,https://s2.glbimg.com/C1FnP13h9dhaBwXn7PM5uml6gTw=/362x536/https://s2.glbimg.com/ShzVF6GoqIfy6Mx40xz5sxlLYVw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/M/0/14Kmz1RRADfg8KTiwFJQ/2022-3283-avenida-brasil-poster.jpg
A Lei do Amor,Novelas,60.72,https://www.justwatch.com/images/poster/138999082/s332/temporada-1
Sabores e Bastidores,Documentarios,35.96,https://s2.glbimg.com/A_n_uBnVDX7Vza61U5Xtx2-_sgs=/362x536/https://s2.glbimg.com/nwDPEL2_GGqInkE4NpQiPLmd144=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/3/h/BxiPxRQdmk3JkqqiNBKw/2021-2469-sabores-e-bastidores-poster-globoplay.jpg
Por Toda Minha Vida - Mamonas Assassinas,Documentarios,59.19,https://s2.glbimg.com/BfzqVf4WazA0NfE2EEkBkal8jwY=/362x536/https://s2.glbimg.com/z2_stGaCPgy2Zl-DZ15f_YaHrEU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/4/u/gHma1NSBOI3Ey8QIRTRQ/2021-40-por-toda-minha-vida-mamonas-assassinas-poster-globoplay-1-.jpg
Os Bravos,Documentarios,29.37,https://s2.glbimg.com/-VYlaCRO-Dnqh5pWgM1oBEDVP5c=/362x536/https://s2.glbimg.com/jan8RrbOtds4vZxC1a4MkrESWzA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/B/7/AYTl1pQBenqdKtbkAlFg/2021-2225-os-bravos-poster.jpg
Sanfonar 2021,Documentarios,36.84,https://s2.glbimg.com/FT8zYQw0vFkgI9RCvb9a78_9cD8=/362x536/https://s2.glbimg.com/_bt4UG7oVbeAZtct0hCAN4ARUyk=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/u/8/8qnp1FSo2Rz7AdFPZgUQ/001-poster-jpg-sanfonar-1080-x-1600.jpg
Caminho Zen,Documentarios,26.11,https://s2.glbimg.com/0dkmgjnMBhRJQ1LNHHxIroKH4UM=/362x536/https://s2.glbimg.com/_fidZg9xbwhumF7SSjBcMZ7fWoI=/i.s3.glbimg.com/v1/AUTH_8b507d480c314f97a3b4b28346d025f5/internal_photos/bs/2020/L/h/KkC7aaREy48cViMSlGjQ/2020-1114-caminho-zen-poster.jpg
Retratos de uma Guerra Sem Fim,Documentarios,48.09,https://s2.glbimg.com/awB_mJ-Vcf3kxTch2_wPmUj_oB0=/362x536/https://s2.glbimg.com/rrRwgLDAszAyWnqQ03ByljDJpIw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/r/H/vXxIwgQAmcmILBWZejIw/2021-2276-retrator-de-uma-guerra-sem-fim-poster.jpg
Lei da Selva - A história do jogo do bicho,Documentarios,44.29,https://s2.glbimg.com/K0w1nnmAVY2tVD8cyUY758G7MZ8=/362x536/https://s2.glbimg.com/hpFp6roaVE-wWmNhBi44GJMNYkg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/b/S/jhqV6KR5GqUZLTactXUQ/2022-52-lei-da-selva-poster.jpg
Nova Friburgo: Uma História Em 5 Tempos,Documentarios,30.03,https://s2.glbimg.com/ZeKsxuIEBwl-GaZ9ZlkQ_nql5TU=/362x536/https://s2.glbimg.com/799QUN826GNnE6rs1y9PsIHD31g=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/U/j/jkFYEbQGmbGUkmtRDEBA/2021-1756-intertv-nova-friburgo-poster.jpg
Aquecimento - No Limite,Documentarios,24.13,https://s2.glbimg.com/ISGGrF0ob80jMyasHNUFcAtRcuU=/362x536/https://s2.glbimg.com/IG5Y4iaLNreljkogrM64dog5T80=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/p/x/TVU8GgScA9GbBC7wAa9A/2021-24-aquecimento-no-limite-poster-1-.jpg
Pantanal: vamos preservar! (MS),Documentarios,22.35,https://s2.glbimg.com/Dj-62gKP5yNmRO6Wne1qrbvyUmE=/362x536/https://s2.glbimg.com/w9XS57PpY8lBOWDMCEdS2zKK-rs=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/2/H/n7HGQsTJmT1lHqPLYePw/2021-1889-pantanal-vamos-preservar-poster.jpg
João de Nazaré,Documentarios,65.12,https://s2.glbimg.com/5AYgXJ_ZgpmiqQhhN-1lPBTxC4Q=/362x536/https://s2.glbimg.com/SpkeewFR9NBQNGBSrgR_apnOUIU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/R/k/yePAHVSA2nbZka2nCYdg/2021-2386-joao-de-nazare-poster.jpg
Empreender: A Venda que ajuda a vender,Documentarios,33.24,https://s2.glbimg.com/NnL9hAGe4YpGHIzZx2Oh-wDPm6M=/362x536/https://s2.glbimg.com/Jn2DgY-290uyDm3sHbcSTmEtvag=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/z/l/pcnU3cRZWrZojkAVaqZQ/2021-2032-empreender-a-venda-que-ajuda-a-vender-poster.jpg
Manifesto Manguebeat,Documentarios,38.14,https://s2.glbimg.com/Tk_CI2xc8us-octhNX95Y-V1GxI=/362x536/https://s2.glbimg.com/vkuslUEQNwVT0RLziNblUAM_p6c=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/W/k/BDje48SCAWgCU0pe8BKg/002-poster-jpg-1-5mb-manifesto.jpg
Caminhos dos Gerais,Documentarios,34.52,https://s2.glbimg.com/68xedENn2pxPN8hYcAFtJj3_rGg=/362x536/https://s2.glbimg.com/mgQDGvJKa5aWg75YoC8-ziTjtIc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/Y/c/Wb0J5SQWGm8croqIsJmw/2021-2485-caminhos-gerais-poster.jpg
Um Passo à Frente,Documentarios,35.42,https://s2.glbimg.com/Y2B3_wG2Zy8moJEjZ8_olsryeVE=/362x536/https://s2.glbimg.com/ABtBpGDNyMomqgi9X05tENb_wiA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/I/f/r6OGt4QTOBAuo7iy1GBA/002-poster-jpg-1-5mb-upaf.jpg
Os Casais que Amamos,Documentarios,42.75,https://s2.glbimg.com/-UL2zBgHLAmlrZpDTXEiXftsQW0=/362x536/https://s2.glbimg.com/ym__NRRu3Y_dX92Q_aRu94XByls=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/J/6/yEcGGeTySlOeq7WzAy3g/2020-os-casais-que-amamos-poster-1-.jpg
Amor em 4 atos,Series,37.31,https://s2.glbimg.com/Tk-UJXKWlzARws-ShfLGtCgH7jU=/362x536/https://s2.glbimg.com/dei-Pz1ujo21nIr5hrQw2lW-Xfc=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/ba/d2/d4ac830e677f9943769796866b7a.jpg
Elementary,Series,45.71,https://s2.glbimg.com/2IYWnjn23x27UsbzpP4LkvGa068=/362x536/https://s2.glbimg.com/9aa0csAiGGRBRttJ50NgOC0o7A8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/x/s/1QSZjATieQWU8aumZZsw/2020-896-elementary-poster.jpg
O Fogo da Paixão,Series,42.65,https://s2.glbimg.com/hbt-psgN7TmLEXXhB2u8AyLxBdk=/362x536/https://s2.glbimg.com/t-B7mMoHDJqjsjdf2tjTYCa3wd4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/a/9/fpbuAcSd2p5kxr8FrcRg/2020-1080-o-fogo-da-paixao-poster.jpg
Muitos Anos de Vida,Series,22.51,https://s2.glbimg.com/o5RslNH7wtAGE9e_oggOE8qHOLk=/362x536/https://s2.glbimg.com/9gDe4YWO1uFq51Fq6xHI6f6-DII=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/c/j/TH1j1mTQevdEEpAo69Yg/2021-muitos-anos-de-vida-poster-1-.jpg
Tartarugas Ninja,Series,23.50,https://s2.glbimg.com/5I-ObBYxm95xqLUAnbNZce3ZBnw=/362x536/https://s2.glbimg.com/wYXlocp8zXxZCRjW6MPjtW1tZOA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/j/I/hAfAUPStSbwX72oeBXBQ/2023-3470-tartarugas-ninjas-poster.jpg
A Guardiã da Floresta,Series,28.28,https://s2.glbimg.com/mhCxG7sTC3CrtxKbahlK_Zy9Ssk=/362x536/https://s2.glbimg.com/lbsXA_q4AuXKkYMizw3WFxvxsjM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/7/0/5ZjuWERMS8sMZgxwfzAg/2022-2939-a-guardia-floresta-poster.jpg
Vidas Indígenas: Modos de Habitar o Mundo,Series,4.60,https://s2.glbimg.com/GLjoaSm45fIJTCvt1AMU-mU4x8Y=/362x536/https://s2.glbimg.com/K5P-WycQj3VVC9YwQeMqXEB4VMU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/U/I/fn3hf3SIuD8Opq6TA74Q/2022-75-vidas-indigenas-modos-de-habitar-o-mundo-poster.jpg
Bates Motel,Series,44.10,https://s2.glbimg.com/Py_NVbhVFcO_vP28IcZqsVrhX4w=/362x536/https://s2.glbimg.com/oQi-lCgKbqkrnYizp-IDTeQ7jJg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/H/5/p0qIk5T1CcZEMV1A2u9Q/2020-1082-bates-motel-poster.jpg
Doutor Castor,Series,60.90,https://s2.glbimg.com/Rncqw9xVdDRbO3-AXwDcRADPvSE=/362x536/https://s2.glbimg.com/YFzUMQi73bCI1CUhjFT5AaEc8S8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/3/B/IlkG6IRIyFkCyXCaCPlA/2021-1425-doutor-castor-poster.jpg
Colônia,Series,26.12,https://s2.glbimg.com/9_ZqL5BC8714oOZDBgIcCstklZk=/362x536/https://s2.glbimg.com/DPo851fMCkLHnBpSJeNwPdPe0gc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/A/2/HPEBoPSDaVJqmJvKqhTw/2021-26-colonia-poster.jpg
Now Apocalypse,Series,29.76,https://s2.glbimg.com/ZgDkjR5MVgX_aEtgfVtvXP6H-kY=/362x536/https://s2.glbimg.com/IYmm5Fb1X_XXMhKwwan67PYYSrM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/T/8/T91CtGSPmJUC76YcJlAQ/00000207-poster.jpg
Os Normais,Series,25.20,https://s2.glbimg.com/ItPhw0dfuyQ1tcxQ_cJwhipe378=/362x536/https://s2.glbimg.com/m2NQbbTSOD1HPaJ8FElGmXQAs98=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/O/F/NA1AK0T6KDe9p2L8zTog/os-normais-poster-web.jpg
Os Contatinhos de Lauren,Series,26.77,https://s2.glbimg.com/AOakSuvDoCNA5M4Iuaa0LkRB8D0=/362x536/https://s2.glbimg.com/c__2XYq5MaUqmPk5UdwB7B_Oy9Y=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/w/c/UqeeZJR6GHTmj5ntYiWw/2022-3313-os-contatinhos-de-lauren-poster.jpg
Sexo e as Negas,Series,30.73,https://s2.glbimg.com/H4MYurgAixYpCjTVTxBytP0XcyE=/362x536/https://s2.glbimg.com/w8949PnSAF3tRm4CZ-cpHCB4RcE=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/bb/6b/b49a70290bd35793ec3c6d6e5ad6.jpg
Odeio Segundas,Series,25.98,https://s2.glbimg.com/zAubwUSjyv8FuMWpv1BLZ2iqwRw=/362x536/https://s2.glbimg.com/YTd50xFErMFluqaKm6Zp8e9Mra8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/S/2/nHocJ2R2qz05aT3MB9vA/2019-280-midia-kit-series-odeio-segundas-poster.jpg
Doctor Who,Series,50.28,https://s2.glbimg.com/-VYUPaW4RssZusgeGQDUnyd51KI=/362x536/https://s2.glbimg.com/tcfK-AVqj73w561lJTVMHuRupt8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/O/U/FwJ8RbT0qkxJiWv4iCJA/2021-2481-doctor-who-s13-poster-globoplay.jpg
"Ouro Velho, Mundo Novo",Series,13.73,https://s2.glbimg.com/6r1MFM3tPTKXUyFRAb7YqfEvg6E=/362x536/https://s2.glbimg.com/wqWo1SReIb0W2A32B5e1cPmnYDc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/t/j/peTXLBROyTBhYuvTckDg/2020-ouro-velho-poster.jpg
Carga Pesada,Series,42.71,https://s2.glbimg.com/jgVC_DF1M2HXbOetQFlx2PbJoAE=/362x536/https://s2.glbimg.com/VhVX_jOpGugXnJktgihgTk9FIeg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/O/e/GSrVNLTJG9yugz3xRc3w/2021-carga-pesada-poster-1-.jpg
Os Segredos da Lua,Series,51.30,https://s2.glbimg.com/XWzY95pA7a3eD8AjKrudMpuqZh4=/362x536/https://s2.glbimg.com/9KV4PGJD7Z3M12VTDCb47CxjU6c=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/w/H/AT41H9QoGBp9mJRaXaew/2021-2456-os-segredos-da-lua-poster.jpg
"Ó Paí, Ó",Series,34.82,https://s2.glbimg.com/-CqGvPhgkYO1D3ravgjKz1KVgrw=/362x536/https://s2.glbimg.com/XVG74dJ63UGLS2l8SzfT1_aQFlA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/u/J/FE5yRxTVCUdaB1ql976g/2022-50-o-pai-o-poster-1-.jpg
Os Experientes,Series,40.57,https://s2.glbimg.com/IChpUfsT0tvo9n9wutWACHVV7SI=/362x536/https://s2.glbimg.com/eE0Pk-hpmOaQ45PpPcI5z6v4LPo=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/12/b0/40c120b3a2abde02e2574ba54b5a.jpg
Normal People,Series,30.07,https://s2.glbimg.com/p0ENwTYRzeV_I6N31xvec4uc268=/362x536/https://s2.glbimg.com/i6aPUkmoB9YNrpTfuFnaKQVc9fU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/C/H/xgZwlURhKNbxsiN7jFvg/00000662-poster.jpg
High: Confissões De Uma Traficante,Series,30.17,https://s2.glbimg.com/Qpc39Ghi8tLcTAcvYey9PTRb2V0=/362x536/https://s2.glbimg.com/aMtrJ75WjEAd3mg4bp7Yr0_2n6U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/w/e/lA3QfxRLqUs7sN39KeLg/2022-2917-high-confissoes-de-uma-traficante-poster.jpg
Canto Ao Tempo,Series,27.72,https://s2.glbimg.com/dOKKRl3s6bgsR8Lqzhlmft0oLBU=/362x536/https://s2.glbimg.com/zHvIzu5BJ_KTGDIezGzXVKaMZDg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/k/e/4gfuvZTKKPVpidPB5cRA/2023-17-canto-ao-tempo-poster.jpg
Pé na Cova,Series,37.69,https://s2.glbimg.com/s_SWsf7n6pOitCezFCDR0wDRxIQ=/362x536/https://s2.glbimg.com/myAi4aKZuL5dXfGbskAsHnvmDec=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/a8/0f/1da4117828af54bd79ea829fb5ac.jpg
Cinco Quartos,Series,44.98,https://s2.glbimg.com/ZkMHQJhhpAjOWPSxFCNfDbsi3vY=/362x536/https://s2.glbimg.com/Mjj0ANXZnkGTnXTl28G2Ly8mx6g=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/4/n/tQ0MIEQrO5q00TL6NZDA/2021-2599-cinco-quartos-poster-t2.jpg
Brasil na Pista,Series,40.37,https://s2.glbimg.com/kqJqEoZoBG7B9wWScHSIT-KxVWg=/362x536/https://s2.glbimg.com/_tqvX9GuvLSV6VnsL5xOpRVxJY4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/m/W/uRK7eRTR6aOh95HEZ71w/2020-brasil-na-pista-poster-1-.jpg
Destino Educação,Series,24.79,https://s2.glbimg.com/Dc3Sq_MjG_2bHAEgkHWpJxQnaf4=/362x536/https://s2.glbimg.com/WMSJeZS2fq6C_n60XPV57Lmw-IU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/V/w/iABCQNR5qq2ZqlRZBpsg/2022-52-destino-educacao-poster-1-.jpg
